User ID,Business ID,Rating,Date
6740,33,5,8/19/2015
6741,1149,5,8/19/2015
6740,18,5,8/19/2015
6742,103,5,8/19/2015
6740,368,5,8/19/2015
6740,1128,5,8/19/2015
6740,73,5,8/19/2015
3946,726,4,8/19/2015
6740,84,3,8/19/2015
6743,864,5,8/19/2015
6744,1077,3,8/19/2015
1050,91,4,8/19/2015
6555,598,3,8/19/2015
6745,553,1,8/19/2015
6746,1279,1,8/19/2015
6740,1142,4,8/19/2015
1050,42,5,8/19/2015
1050,22,5,8/19/2015
1050,123,2,8/19/2015
6746,756,5,8/19/2015
6747,107,1,8/19/2015
5776,1366,5,8/19/2015
6729,1071,3,8/20/2015
6748,458,5,8/20/2015
6749,1219,5,8/20/2015
5478,133,2,8/20/2015
6750,467,5,8/20/2015
6751,1105,1,8/20/2015
6520,1069,5,8/20/2015
6666,84,5,8/20/2015
1764,943,5,8/20/2015
5282,832,4,8/20/2015
5935,15,5,8/20/2015
4228,42,2,8/20/2015
6752,1050,1,8/20/2015
1094,1366,3,8/20/2015
4750,1366,3,8/20/2015
6753,170,3,8/21/2015
6754,1346,5,8/21/2015
6755,840,3,8/21/2015
6756,1017,1,8/21/2015
1094,621,4,8/21/2015
6757,1320,1,8/21/2015
6758,307,1,8/21/2015
6759,272,5,8/21/2015
6760,31,5,8/21/2015
3196,1333,3,8/21/2015
6761,5,5,8/22/2015
4034,856,3,8/22/2015
6762,450,1,8/22/2015
6763,33,5,8/22/2015
6762,18,2,8/22/2015
6762,133,1,8/22/2015
6764,759,4,8/22/2015
6765,1040,5,8/22/2015
5669,1089,4,8/22/2015
6766,103,5,8/22/2015
6767,1379,1,8/22/2015
6768,868,4,8/22/2015
6769,1249,3,8/22/2015
6762,1214,4,8/22/2015
6770,328,1,8/22/2015
6771,141,3,8/22/2015
6762,913,4,8/22/2015
2242,1356,5,8/22/2015
6772,647,1,8/22/2015
6762,1142,3,8/22/2015
4380,15,4,8/22/2015
2734,367,3,8/22/2015
5254,1380,1,8/22/2015
2615,1375,1,8/22/2015
6762,1288,5,8/22/2015
6773,858,5,8/22/2015
6767,1316,1,8/22/2015
3450,843,4,8/23/2015
3450,137,3,8/23/2015
6774,792,5,8/23/2015
5460,1079,5,8/23/2015
3450,560,1,8/23/2015
6775,168,1,8/23/2015
1050,133,3,8/23/2015
6775,759,5,8/23/2015
6776,759,4,8/23/2015
6777,12,4,8/23/2015
6778,383,2,8/23/2015
6779,245,5,8/23/2015
3450,1180,3,8/23/2015
6771,621,4,8/23/2015
1050,84,5,8/23/2015
6780,796,2,8/23/2015
6781,1,1,8/23/2015
3450,1214,2,8/23/2015
3450,192,3,8/23/2015
6782,484,3,8/23/2015
3450,219,4,8/23/2015
6783,607,3,8/23/2015
4905,32,5,8/23/2015
5026,1341,1,8/23/2015
3450,1049,3,8/23/2015
6784,1363,5,8/23/2015
6785,149,4,8/24/2015
6785,856,5,8/24/2015
1764,281,4,8/24/2015
6785,450,4,8/24/2015
6785,293,4,8/24/2015
6785,453,5,8/24/2015
6391,615,4,8/24/2015
6740,151,5,8/24/2015
5781,747,2,8/24/2015
6785,1317,5,8/24/2015
6786,291,1,8/24/2015
6785,621,4,8/24/2015
3926,621,5,8/24/2015
6708,621,4,8/24/2015
4311,306,4,8/24/2015
4311,1037,4,8/24/2015
6708,952,5,8/24/2015
6787,84,5,8/24/2015
6785,1272,3,8/24/2015
6785,213,5,8/24/2015
6785,1214,5,8/24/2015
6785,454,3,8/24/2015
6785,694,2,8/24/2015
6788,478,1,8/24/2015
6785,1142,4,8/24/2015
6785,1021,3,8/24/2015
6785,1380,1,8/24/2015
6785,138,5,8/24/2015
6785,107,3,8/24/2015
6785,330,3,8/24/2015
6785,1366,5,8/24/2015
6789,40,4,8/25/2015
1365,1243,4,8/25/2015
4177,450,5,8/25/2015
6790,868,5,8/25/2015
309,868,5,8/25/2015
6674,1058,5,8/25/2015
6790,818,4,8/25/2015
2245,230,2,8/25/2015
309,871,4,8/25/2015
6791,592,1,8/25/2015
6623,329,4,8/25/2015
2245,96,3,8/25/2015
6674,96,2,8/25/2015
6674,762,1,8/25/2015
4177,176,4,8/25/2015
6792,1108,2,8/25/2015
309,633,4,8/25/2015
5683,923,1,8/25/2015
6674,138,2,8/25/2015
2245,1204,4,8/25/2015
6793,933,2,8/26/2015
6793,450,5,8/26/2015
6794,986,1,8/26/2015
6795,81,5,8/26/2015
6793,18,4,8/26/2015
3172,594,5,8/26/2015
6793,621,4,8/26/2015
6793,84,5,8/26/2015
3196,57,3,8/26/2015
6793,818,5,8/26/2015
3806,1122,5,8/26/2015
6793,600,4,8/26/2015
6793,1356,1,8/26/2015
6793,1142,3,8/26/2015
6796,1380,5,8/26/2015
6766,86,1,8/26/2015
5254,1134,2,8/27/2015
6797,220,5,8/27/2015
6783,450,5,8/27/2015
6798,450,4,8/27/2015
6783,759,4,8/27/2015
6799,852,5,8/27/2015
6800,1320,5,8/27/2015
309,1325,5,8/27/2015
313,1170,1,8/27/2015
6798,370,5,8/27/2015
6801,818,5,8/27/2015
4380,141,2,8/27/2015
6802,1380,1,8/27/2015
6803,619,1,8/27/2015
6740,1381,5,8/27/2015
6804,1050,1,8/27/2015
6783,444,2,8/27/2015
6805,1345,3,8/28/2015
3196,550,1,8/28/2015
6230,560,1,8/28/2015
6806,18,5,8/28/2015
1889,1074,5,8/28/2015
2305,1313,1,8/28/2015
3542,412,2,8/28/2015
6807,412,5,8/28/2015
6808,84,5,8/28/2015
6230,1331,5,8/28/2015
6809,37,5,8/28/2015
6810,716,2,8/28/2015
6768,1108,5,8/28/2015
6611,86,1,8/28/2015
6811,987,3,8/28/2015
3196,776,4,8/28/2015
3196,561,3,8/28/2015
6812,1204,5,8/28/2015
3737,128,5,8/28/2015
6813,107,4,8/28/2015
6814,1179,5,8/29/2015
6815,5,5,8/29/2015
6816,450,5,8/29/2015
6816,245,4,8/29/2015
5550,361,5,8/29/2015
6817,913,5,8/29/2015
6818,716,1,8/29/2015
4933,15,3,8/29/2015
6746,138,1,8/29/2015
2257,835,2,8/29/2015
875,843,5,8/30/2015
6790,1163,4,8/30/2015
6819,711,5,8/30/2015
6328,450,4,8/30/2015
6820,450,5,8/30/2015
6821,1018,4,8/30/2015
5254,18,2,8/30/2015
6819,133,5,8/30/2015
6822,291,1,8/30/2015
6819,316,5,8/30/2015
6328,1128,4,8/30/2015
875,19,2,8/30/2015
6328,554,4,8/30/2015
3737,298,4,8/30/2015
3706,818,1,8/30/2015
6823,96,1,8/30/2015
4978,153,4,8/30/2015
6824,730,5,8/30/2015
6258,595,5,8/30/2015
4380,219,1,8/30/2015
6819,1142,5,8/30/2015
2779,1265,5,8/30/2015
875,1073,4,8/30/2015
3706,460,2,8/30/2015
3737,11,5,8/30/2015
875,204,3,8/30/2015
6825,1343,2,8/30/2015
309,1163,4,8/31/2015
2962,1124,2,8/31/2015
6826,104,2,8/31/2015
6827,63,1,8/31/2015
309,368,2,8/31/2015
4583,1036,2,8/31/2015
4177,1297,4,8/31/2015
4228,1321,5,8/31/2015
309,1264,1,8/31/2015
309,429,5,8/31/2015
4228,1122,4,8/31/2015
6474,30,1,8/31/2015
4380,102,2,8/31/2015
309,542,2,8/31/2015
309,11,5,8/31/2015
309,101,4,8/31/2015
6230,901,3,9/1/2015
6230,245,5,9/1/2015
6828,1122,3,9/1/2015
309,216,4,9/1/2015
309,913,5,9/1/2015
2245,176,4,9/1/2015
309,176,1,9/1/2015
4411,176,5,9/1/2015
6829,123,5,9/1/2015
6477,933,5,9/2/2015
5254,759,2,9/2/2015
5740,245,4,9/2/2015
5254,412,3,9/2/2015
5254,411,5,9/2/2015
6830,1297,3,9/2/2015
6831,515,5,9/2/2015
6830,649,5,9/2/2015
6830,694,5,9/2/2015
6832,96,2,9/2/2015
6833,49,1,9/2/2015
4228,206,2,9/2/2015
4228,913,4,9/2/2015
6834,1142,5,9/2/2015
6835,1380,5,9/2/2015
5740,208,3,9/2/2015
1483,183,2,9/2/2015
4228,1382,2,9/2/2015
6836,444,4,9/2/2015
5254,330,3,9/2/2015
6837,220,5,9/3/2015
6838,220,5,9/3/2015
6838,593,5,9/3/2015
6839,450,5,9/3/2015
4380,83,3,9/3/2015
6840,81,1,9/3/2015
6841,345,5,9/3/2015
3525,87,4,9/3/2015
2732,1175,5,9/3/2015
3525,621,4,9/3/2015
6842,49,5,9/3/2015
2072,1123,5,9/3/2015
5740,176,2,9/3/2015
6842,176,4,9/3/2015
1314,725,1,9/3/2015
6838,892,1,9/3/2015
4380,1134,3,9/4/2015
6843,870,3,9/4/2015
6844,856,3,9/4/2015
6843,933,3,9/4/2015
6843,450,5,9/4/2015
6746,113,4,9/4/2015
6746,203,3,9/4/2015
6611,1015,3,9/4/2015
6845,18,5,9/4/2015
6846,759,5,9/4/2015
4380,73,3,9/4/2015
6847,109,1,9/4/2015
6746,243,3,9/4/2015
6746,868,5,9/4/2015
6843,1197,2,9/4/2015
6843,818,5,9/4/2015
6848,1321,5,9/4/2015
6746,558,5,9/4/2015
998,1122,5,9/4/2015
6746,484,3,9/4/2015
6746,598,1,9/4/2015
6611,799,3,9/4/2015
6844,31,4,9/4/2015
6849,918,5,9/4/2015
6850,1142,4,9/4/2015
3737,176,2,9/4/2015
6746,204,5,9/4/2015
6844,4,3,9/4/2015
6746,1273,5,9/4/2015
6851,1052,1,9/4/2015
6852,593,5,9/5/2015
6791,226,5,9/5/2015
6848,1203,1,9/5/2015
6853,243,4,9/5/2015
5688,78,5,9/5/2015
6838,84,5,9/5/2015
6833,818,5,9/5/2015
4144,134,5,9/5/2015
6854,192,2,9/5/2015
6740,1331,3,9/5/2015
1422,913,1,9/5/2015
6855,1095,5,9/5/2015
5472,1380,1,9/5/2015
6856,331,1,9/5/2015
5098,1196,5,9/6/2015
6857,274,4,9/6/2015
6858,1124,5,9/6/2015
6859,220,2,9/6/2015
6860,933,5,9/6/2015
6845,759,5,9/6/2015
6860,759,1,9/6/2015
6230,1317,5,9/6/2015
6861,1089,5,9/6/2015
6862,46,2,9/6/2015
6863,868,5,9/6/2015
6640,1036,5,9/6/2015
6864,818,5,9/6/2015
6865,69,4,9/6/2015
6866,195,5,9/6/2015
6845,49,5,9/6/2015
6867,15,2,9/6/2015
6864,989,2,9/6/2015
6868,293,1,9/7/2015
6869,293,1,9/7/2015
4380,187,2,9/7/2015
6870,759,4,9/7/2015
6871,759,5,9/7/2015
2245,245,5,9/7/2015
5444,689,1,9/7/2015
2245,111,3,9/7/2015
4380,397,2,9/7/2015
6845,515,3,9/7/2015
4380,36,2,9/7/2015
2818,37,3,9/7/2015
6168,1383,1,9/7/2015
6872,758,1,9/7/2015
6873,138,1,9/7/2015
6592,208,4,9/7/2015
5922,1280,5,9/7/2015
6874,521,5,9/7/2015
6875,44,3,9/8/2015
6230,450,3,9/8/2015
6876,450,3,9/8/2015
6435,621,3,9/8/2015
6874,543,4,9/8/2015
6666,96,4,9/8/2015
6435,913,4,9/8/2015
6230,98,4,9/8/2015
3523,1288,4,9/8/2015
3382,1278,5,9/9/2015
6877,172,1,9/9/2015
1951,759,1,9/9/2015
6878,759,3,9/9/2015
6879,73,5,9/9/2015
4228,866,2,9/9/2015
1787,624,5,9/9/2015
6443,69,1,9/9/2015
6746,789,1,9/9/2015
6123,388,3,9/9/2015
2636,1160,5,9/9/2015
4228,893,2,9/9/2015
6879,208,5,9/9/2015
6880,1204,4,9/9/2015
6879,1384,5,9/9/2015
6881,107,1,9/9/2015
5739,1124,5,9/10/2015
5740,933,3,9/10/2015
6882,33,3,9/10/2015
6447,84,3,9/10/2015
6882,9,3,9/10/2015
6447,1321,3,9/10/2015
3430,558,4,9/10/2015
6883,526,5,9/10/2015
6882,96,4,9/10/2015
6882,37,3,9/10/2015
6882,31,3,9/10/2015
1011,311,5,9/10/2015
6447,176,4,9/10/2015
6290,1284,1,9/10/2015
309,226,1,9/11/2015
5444,453,5,9/11/2015
309,1149,5,9/11/2015
309,501,5,9/11/2015
1951,203,1,9/11/2015
309,599,3,9/11/2015
2205,1352,5,9/11/2015
411,840,4,9/11/2015
309,383,3,9/11/2015
1443,189,3,9/11/2015
4750,397,4,9/11/2015
636,84,5,9/11/2015
1993,416,5,9/11/2015
6884,1176,5,9/11/2015
6435,1351,4,9/11/2015
1993,1336,1,9/11/2015
6154,1336,1,9/11/2015
6885,818,5,9/11/2015
309,592,2,9/11/2015
4750,1275,3,9/11/2015
6886,272,1,9/11/2015
309,38,4,9/11/2015
6887,123,5,9/11/2015
6885,1052,3,9/11/2015
5292,856,5,9/12/2015
2223,914,1,9/12/2015
1951,137,4,9/12/2015
3926,900,5,9/12/2015
5292,33,5,9/12/2015
5292,81,3,9/12/2015
6888,18,3,9/12/2015
6889,1326,1,9/12/2015
5292,1089,5,9/12/2015
5292,327,3,9/12/2015
6186,245,5,9/12/2015
5292,868,4,9/12/2015
6887,952,5,9/12/2015
5292,891,4,9/12/2015
5292,1272,1,9/12/2015
3926,1253,2,9/12/2015
5292,1214,4,9/12/2015
5221,52,1,9/12/2015
6659,1122,4,9/12/2015
6890,36,5,9/12/2015
6891,1356,4,9/12/2015
5292,31,2,9/12/2015
6796,1142,2,9/12/2015
5292,176,4,9/12/2015
5292,1108,5,9/12/2015
6892,1108,3,9/12/2015
5292,700,4,9/12/2015
6893,1298,5,9/12/2015
5292,1375,3,9/12/2015
3737,233,4,9/12/2015
6623,1186,4,9/12/2015
5292,1288,3,9/12/2015
6894,1343,4,9/12/2015
6895,953,1,9/13/2015
6896,149,5,9/13/2015
6897,560,4,9/13/2015
5013,1385,5,9/13/2015
6888,81,5,9/13/2015
6898,747,5,9/13/2015
5873,46,1,9/13/2015
6447,1275,5,9/13/2015
6899,1275,3,9/13/2015
3716,272,1,9/13/2015
4177,1073,4,9/13/2015
5444,204,2,9/13/2015
6265,521,5,9/13/2015
6900,574,5,9/14/2015
6901,137,1,9/14/2015
3053,137,1,9/14/2015
6538,1318,3,9/14/2015
6128,1219,5,9/14/2015
6902,18,5,9/14/2015
6902,759,5,9/14/2015
6902,654,1,9/14/2015
3742,1317,5,9/14/2015
6902,201,3,9/14/2015
6903,1105,5,9/14/2015
6904,19,1,9/14/2015
6905,109,5,9/14/2015
6906,397,1,9/14/2015
6907,75,5,9/14/2015
6905,454,5,9/14/2015
6908,31,2,9/14/2015
3716,1142,4,9/14/2015
6904,1142,5,9/14/2015
6902,176,3,9/14/2015
6907,992,5,9/14/2015
6230,324,4,9/15/2015
6909,220,5,9/15/2015
3690,1386,5,9/15/2015
6910,933,1,9/15/2015
5503,450,5,9/15/2015
6577,693,5,9/15/2015
6911,580,1,9/15/2015
6912,1109,1,9/15/2015
6802,621,5,9/15/2015
6913,382,5,9/15/2015
6914,838,2,9/15/2015
6577,1297,3,9/15/2015
2245,25,4,9/15/2015
6879,1122,1,9/15/2015
6915,478,1,9/15/2015
6916,1299,4,9/15/2015
6916,444,4,9/15/2015
6917,1064,5,9/16/2015
2408,878,5,9/16/2015
1056,878,5,9/16/2015
2618,615,5,9/16/2015
2408,1175,5,9/16/2015
6918,1158,1,9/16/2015
309,19,2,9/16/2015
6919,1371,5,9/16/2015
6734,818,5,9/16/2015
6920,264,4,9/16/2015
4360,176,5,9/16/2015
6921,790,1,9/16/2015
6922,1134,4,9/17/2015
6923,1110,1,9/17/2015
6746,18,3,9/17/2015
4098,1349,2,9/17/2015
6924,383,1,9/17/2015
6925,428,1,9/17/2015
4098,766,5,9/17/2015
2924,766,5,9/17/2015
6617,1221,5,9/17/2015
6922,967,1,9/17/2015
6926,300,3,9/17/2015
5441,950,5,9/17/2015
6507,31,4,9/17/2015
6507,1375,4,9/17/2015
6922,1375,3,9/17/2015
6922,1049,2,9/17/2015
6927,989,5,9/17/2015
6928,70,1,9/17/2015
3936,214,4,9/18/2015
6857,40,2,9/18/2015
6929,942,5,9/18/2015
6930,1314,5,9/18/2015
6763,1355,5,9/18/2015
3936,157,3,9/18/2015
6902,1387,1,9/18/2015
6891,1209,1,9/18/2015
1110,503,5,9/18/2015
6931,1351,5,9/18/2015
3936,1332,5,9/18/2015
6816,1310,3,9/18/2015
3936,37,5,9/18/2015
6932,66,4,9/18/2015
6933,804,2,9/18/2015
3512,869,1,9/18/2015
6891,1142,5,9/18/2015
6816,176,3,9/18/2015
3936,548,5,9/18/2015
3936,39,5,9/18/2015
6930,208,5,9/18/2015
1546,204,3,9/18/2015
6934,1099,1,9/19/2015
4753,137,5,9/19/2015
6935,1345,5,9/19/2015
6936,187,4,9/19/2015
4672,106,4,9/19/2015
6937,278,2,9/19/2015
3580,1108,5,9/19/2015
6938,1380,4,9/19/2015
6939,1343,4,9/19/2015
1224,1343,4,9/19/2015
6940,200,3,9/20/2015
5478,933,2,9/20/2015
1951,933,4,9/20/2015
6941,450,4,9/20/2015
6695,187,4,9/20/2015
6940,227,4,9/20/2015
6942,691,3,9/20/2015
4774,990,4,9/20/2015
4774,1214,4,9/20/2015
6942,230,5,9/20/2015
4774,649,3,9/20/2015
6695,694,3,9/20/2015
6582,595,5,9/20/2015
6640,219,5,9/20/2015
6941,1142,5,9/20/2015
3737,1388,4,9/20/2015
6940,176,2,9/20/2015
6762,399,5,9/20/2015
3737,116,4,9/20/2015
6740,6,5,9/21/2015
6943,149,2,9/21/2015
2279,420,5,9/21/2015
6904,40,4,9/21/2015
3307,769,5,9/21/2015
6695,1203,3,9/21/2015
6507,759,3,9/21/2015
3044,53,4,9/21/2015
2633,1158,4,9/21/2015
1779,378,4,9/21/2015
1867,19,2,9/21/2015
6413,416,4,9/21/2015
309,252,4,9/21/2015
6944,1321,3,9/21/2015
6945,1321,4,9/21/2015
1867,616,1,9/21/2015
5235,832,4,9/21/2015
6946,219,3,9/21/2015
6945,176,4,9/21/2015
4228,15,4,9/21/2015
3525,756,5,9/21/2015
4228,1307,2,9/21/2015
6947,1124,5,9/22/2015
6948,883,5,9/22/2015
6949,450,5,9/22/2015
6950,450,4,9/22/2015
6951,547,5,9/22/2015
6948,92,4,9/22/2015
6948,1203,5,9/22/2015
4482,468,1,9/22/2015
6949,518,5,9/22/2015
6948,524,4,9/22/2015
6949,133,5,9/22/2015
6948,499,5,9/22/2015
6948,562,5,9/22/2015
6948,667,5,9/22/2015
6948,252,2,9/22/2015
6948,64,5,9/22/2015
6952,808,1,9/22/2015
4482,69,4,9/22/2015
6948,36,5,9/22/2015
6950,14,3,9/22/2015
6950,1142,4,9/22/2015
6949,176,5,9/22/2015
6953,1298,5,9/22/2015
6862,42,4,9/22/2015
6948,120,5,9/22/2015
6938,1366,3,9/22/2015
6904,1345,5,9/23/2015
4752,621,5,9/23/2015
6695,891,4,9/23/2015
4752,84,4,9/23/2015
6954,649,2,9/23/2015
6955,300,1,9/23/2015
4752,1142,4,9/23/2015
4752,38,4,9/23/2015
6274,33,4,9/24/2015
6885,1385,5,9/24/2015
4752,759,2,9/24/2015
6956,1389,1,9/24/2015
6642,563,5,9/24/2015
602,328,1,9/24/2015
6946,328,4,9/24/2015
1889,76,4,9/24/2015
5113,138,1,9/24/2015
6571,1273,5,9/24/2015
6957,23,4,9/24/2015
6885,1366,5,9/24/2015
4380,172,5,9/25/2015
4752,1367,5,9/25/2015
1224,1241,4,9/25/2015
4380,46,3,9/25/2015
5221,1320,4,9/25/2015
6958,863,1,9/25/2015
2245,1351,2,9/25/2015
3205,1351,1,9/25/2015
6959,405,1,9/25/2015
6960,818,5,9/25/2015
6961,112,5,9/25/2015
6962,1321,5,9/25/2015
5499,694,2,9/25/2015
6962,96,5,9/25/2015
6963,976,5,9/25/2015
2245,1356,2,9/25/2015
4380,1200,4,9/25/2015
6244,1265,2,9/25/2015
4380,1375,3,9/25/2015
6964,1057,1,9/25/2015
6965,123,5,9/25/2015
6966,816,3,9/25/2015
6925,1008,1,9/25/2015
2245,1052,2,9/25/2015
6173,324,4,9/26/2015
6967,44,4,9/26/2015
6968,1175,5,9/26/2015
6969,1040,2,9/26/2015
6970,12,1,9/26/2015
5129,707,4,9/26/2015
6173,209,5,9/26/2015
6971,64,2,9/26/2015
6884,799,5,9/26/2015
6972,989,1,9/26/2015
4393,450,5,9/27/2015
6857,588,2,9/27/2015
6973,187,1,9/27/2015
6746,1015,5,9/27/2015
6468,347,4,9/27/2015
6974,327,5,9/27/2015
4393,362,5,9/27/2015
6746,755,1,9/27/2015
6975,598,1,9/27/2015
6976,30,2,9/27/2015
4393,102,1,9/27/2015
4919,176,4,9/27/2015
6746,1020,3,9/27/2015
6977,1390,5,9/28/2015
6978,450,4,9/28/2015
6978,1345,5,9/28/2015
6979,1377,5,9/28/2015
6978,1018,3,9/28/2015
6978,1203,4,9/28/2015
52,840,4,9/28/2015
6978,53,4,9/28/2015
5113,245,1,9/28/2015
6980,511,1,9/28/2015
6978,868,5,9/28/2015
6981,1391,5,9/28/2015
2479,628,5,9/28/2015
6982,818,5,9/28/2015
6978,112,3,9/28/2015
6978,694,2,9/28/2015
5999,1331,2,9/28/2015
2245,913,4,9/28/2015
3167,31,2,9/28/2015
6983,437,4,9/28/2015
6978,176,2,9/28/2015
6984,331,2,9/28/2015
6985,650,5,9/28/2015
6981,1307,2,9/28/2015
5055,402,1,9/28/2015
565,1390,1,9/29/2015
4811,40,5,9/29/2015
6986,450,5,9/29/2015
4811,547,5,9/29/2015
6978,151,4,9/29/2015
4811,243,5,9/29/2015
5538,1249,5,9/29/2015
6571,36,2,9/29/2015
2330,49,1,9/29/2015
6978,37,3,9/29/2015
2330,595,1,9/29/2015
5538,1020,4,9/29/2015
6987,450,4,9/30/2015
1303,1345,5,9/30/2015
6933,165,5,9/30/2015
6902,430,3,9/30/2015
6988,345,5,9/30/2015
6989,378,4,9/30/2015
6141,467,5,9/30/2015
6960,887,5,9/30/2015
2245,1197,3,9/30/2015
6902,272,3,9/30/2015
6990,1356,2,9/30/2015
4341,480,1,9/30/2015
6991,1282,5,9/30/2015
6962,1386,4,10/1/2015
6992,187,2,10/1/2015
6933,986,1,10/1/2015
6933,140,5,10/1/2015
6962,252,2,10/1/2015
6993,329,1,10/1/2015
6994,869,1,10/1/2015
734,1087,4,10/1/2015
52,1343,3,10/1/2015
6995,1041,5,10/1/2015
5532,1308,2,10/2/2015
6973,170,1,10/2/2015
4750,40,3,10/2/2015
6996,547,5,10/2/2015
4750,964,4,10/2/2015
6997,1326,5,10/2/2015
6571,1089,5,10/2/2015
4750,1128,4,10/2/2015
6433,78,5,10/2/2015
6997,84,4,10/2/2015
4750,1197,3,10/2/2015
6998,298,5,10/2/2015
6999,370,1,10/2/2015
6996,210,5,10/2/2015
3737,123,2,10/2/2015
4057,343,1,10/2/2015
4597,188,1,10/3/2015
1489,1386,5,10/3/2015
7000,856,5,10/3/2015
1489,856,4,10/3/2015
1489,1345,3,10/3/2015
4924,1053,4,10/3/2015
7001,83,5,10/3/2015
7002,33,5,10/3/2015
7003,187,4,10/3/2015
600,872,1,10/3/2015
6962,1238,2,10/3/2015
4597,18,5,10/3/2015
7002,1230,2,10/3/2015
7003,621,4,10/3/2015
7004,621,1,10/3/2015
1489,73,5,10/3/2015
7005,1387,1,10/3/2015
7003,385,1,10/3/2015
4597,891,5,10/3/2015
7006,1392,1,10/3/2015
7003,230,4,10/3/2015
7002,37,5,10/3/2015
3564,832,1,10/3/2015
4597,176,5,10/3/2015
7007,176,5,10/3/2015
7008,176,5,10/3/2015
4597,1119,4,10/3/2015
7009,444,2,10/3/2015
7009,1366,4,10/3/2015
7010,44,4,10/4/2015
7002,220,5,10/4/2015
3852,1345,4,10/4/2015
7010,159,2,10/4/2015
7010,1156,4,10/4/2015
7011,53,5,10/4/2015
7012,1089,5,10/4/2015
6974,157,4,10/4/2015
6974,19,4,10/4/2015
6394,1297,3,10/4/2015
4597,818,5,10/4/2015
7013,49,3,10/4/2015
7014,1073,1,10/4/2015
5055,450,5,10/5/2015
7015,450,5,10/5/2015
7016,615,5,10/5/2015
3580,868,5,10/5/2015
4177,30,2,10/5/2015
5055,37,4,10/5/2015
4177,1348,3,10/5/2015
6993,700,5,10/5/2015
7017,317,4,10/5/2015
4360,989,2,10/5/2015
7018,1366,5,10/5/2015
7019,1366,1,10/5/2015
3711,843,1,10/6/2015
3313,1093,4,10/6/2015
6904,574,5,10/6/2015
4752,1128,5,10/6/2015
7020,1017,5,10/6/2015
3720,19,5,10/6/2015
4752,1393,5,10/6/2015
7021,1393,5,10/6/2015
3313,448,2,10/6/2015
7022,209,1,10/6/2015
3313,1032,5,10/6/2015
3711,9,4,10/6/2015
6904,1321,4,10/6/2015
7023,36,3,10/6/2015
7024,1383,5,10/6/2015
6879,1348,3,10/6/2015
4752,176,4,10/6/2015
6713,1108,2,10/6/2015
7025,317,4,10/6/2015
5881,1386,2,10/7/2015
7026,40,4,10/7/2015
7027,40,5,10/7/2015
5871,515,5,10/7/2015
5871,1214,3,10/7/2015
6363,478,4,10/7/2015
6363,1108,2,10/7/2015
7028,1232,5,10/8/2015
7029,188,5,10/8/2015
6609,287,3,10/8/2015
7030,33,4,10/8/2015
7030,18,4,10/8/2015
7031,12,5,10/8/2015
7032,589,2,10/8/2015
7030,201,4,10/8/2015
7030,245,5,10/8/2015
7033,157,5,10/8/2015
565,73,2,10/8/2015
6857,341,4,10/8/2015
4405,1370,5,10/8/2015
693,416,1,10/8/2015
7030,95,5,10/8/2015
7034,1297,3,10/8/2015
7035,369,1,10/8/2015
7030,818,5,10/8/2015
7034,818,5,10/8/2015
7036,1392,5,10/8/2015
7030,36,5,10/8/2015
2369,484,3,10/8/2015
6571,789,2,10/8/2015
6609,789,2,10/8/2015
5055,1356,4,10/8/2015
6609,76,2,10/8/2015
6609,1103,3,10/8/2015
6609,138,5,10/8/2015
7037,1248,5,10/8/2015
7030,38,3,10/8/2015
7038,324,5,10/9/2015
411,1174,2,10/9/2015
7039,1345,3,10/9/2015
6746,550,4,10/9/2015
7039,1283,5,10/9/2015
7040,53,2,10/9/2015
7041,245,5,10/9/2015
7042,341,1,10/9/2015
7043,1176,5,10/9/2015
7044,1188,5,10/9/2015
7045,860,1,10/9/2015
6623,649,5,10/9/2015
411,153,4,10/9/2015
6746,555,1,10/9/2015
7031,208,5,10/9/2015
4905,1343,5,10/9/2015
6946,1366,5,10/9/2015
741,301,5,10/10/2015
7046,933,4,10/10/2015
5532,1345,2,10/10/2015
741,33,4,10/10/2015
5475,1239,1,10/10/2015
1050,18,3,10/10/2015
7047,1309,5,10/10/2015
1050,87,4,10/10/2015
7048,759,3,10/10/2015
5532,1349,5,10/10/2015
4380,467,3,10/10/2015
6363,1351,2,10/10/2015
3525,936,5,10/10/2015
741,413,4,10/10/2015
772,976,2,10/10/2015
2245,1394,5,10/10/2015
7049,233,5,10/10/2015
6962,208,3,10/10/2015
772,650,3,10/10/2015
7050,1390,3,10/11/2015
5669,933,4,10/11/2015
7051,759,4,10/11/2015
6962,759,5,10/11/2015
6092,759,5,10/11/2015
5740,990,5,10/11/2015
7052,621,3,10/11/2015
6364,868,5,10/11/2015
7053,162,1,10/11/2015
824,1351,3,10/11/2015
7054,535,2,10/11/2015
7055,388,4,10/11/2015
7056,647,3,10/11/2015
6962,42,4,10/11/2015
7057,450,5,10/12/2015
7058,1239,1,10/12/2015
7059,90,5,10/12/2015
3364,1297,4,10/12/2015
7057,64,4,10/12/2015
7058,211,5,10/12/2015
7057,36,3,10/12/2015
7060,484,5,10/12/2015
7061,832,2,10/12/2015
3364,832,2,10/12/2015
5555,219,1,10/12/2015
4228,647,1,10/12/2015
7062,1020,4,10/12/2015
5252,1134,3,10/13/2015
4905,1097,5,10/13/2015
7063,942,5,10/13/2015
6577,891,5,10/13/2015
7064,57,5,10/13/2015
7065,1,1,10/13/2015
7066,1356,4,10/13/2015
